ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
CPRT,140,2026-08-25,beta_hedged,0.49308988189702224,0.26842105263157895,2,0.0,33.33000183105469,352656269.0,ret_10d(-0.006) | vol_21d(-0.004) | close_vs_sma50(+0.002)
EOG,141,2026-08-25,beta_hedged,0.49300667264366543,0.2631578947368421,2,0.0,146.8300018310547,409394014.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.003)
SHW,142,2026-08-25,beta_hedged,0.4929710732725405,0.2578947368421053,2,0.0,350.45001220703125,676157828.0,vol_63d(-0.006) | vol_21d(-0.004) | vol_10d(-0.001)
LH,143,2026-08-25,beta_hedged,0.49257201557877267,0.25263157894736843,2,0.0,337.67999267578125,255783668.0,vol_63d_rank(-0.009) | vol_63d(-0.009) | close_vs_sma200(+0.005)
KMB,144,2026-08-25,beta_hedged,0.49249000156400974,0.24736842105263157,2,0.0,111.0199966430664,379725180.0,vol_63d(-0.006) | vol_63d_rank(-0.002) | vol_10d(-0.002)
JBHT,145,2026-08-25,beta_hedged,0.4924893701404933,0.24210526315789474,2,0.0,262.17999267578125,249039134.0,vol_63d(-0.004) | vol_21d(-0.004) | ret_63d(-0.002)
WY,146,2026-08-25,beta_hedged,0.4923850716137159,0.23684210526315788,2,0.0,24.43000030517578,138773973.0,vol_21d(-0.006) | vol_63d(-0.005) | vol_63d_rank(+0.002)
MAS,147,2026-08-25,beta_hedged,0.49184133105113886,0.23157894736842105,2,0.0,72.91999816894531,208355517.0,vol_21d(-0.005) | vol_63d(-0.002) | vol_63d_rank(+0.002)
CARR,148,2026-08-25,beta_hedged,0.49157760571981,0.22631578947368422,2,0.0,58.52000045776367,412974089.0,vol_63d(-0.004) | vol_21d(-0.004) | vol_63d_rank(+0.002)
VLTO,149,2026-08-25,beta_hedged,0.4912531583522086,0.22105263157894736,2,0.0,98.7699966430664,155455628.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | vol_21d(+0.002)
EXPD,150,2026-08-25,beta_hedged,0.4911773914683511,0.21578947368421053,2,0.0,189.0500030517578,190417748.0,vol_63d_rank(-0.010) | vol_63d(-0.010) | close_vs_sma200(+0.006)
POOL,151,2026-08-25,beta_hedged,0.49084999677994556,0.21052631578947367,2,0.0,186.36000061035156,140541401.0,vol_21d(-0.006) | vol_63d(-0.004) | vol_63d_rank(+0.003)
GOOGL,152,2026-08-25,beta_hedged,0.4907688995565016,0.20526315789473684,2,0.0,346.9599914550781,9343282817.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.004)
ROST,153,2026-08-25,beta_hedged,0.4905840334137092,0.2,1,0.0,241.19000244140625,678185814.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | mkt_dispersion(-0.001)
DVN,154,2026-08-25,beta_hedged,0.48999724005715,0.19473684210526315,1,0.0,46.90999984741211,494361006.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.004)
JNJ,155,2026-08-25,beta_hedged,0.4897766939223109,0.18947368421052632,1,0.0,273.1400146484375,1779973509.0,vol_63d_rank(-0.010) | vol_63d(-0.010) | close_vs_sma200(+0.007)
DOV,156,2026-08-25,beta_hedged,0.48883657029525424,0.18421052631578946,1,0.0,202.05999755859375,201767202.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
CPT,157,2026-08-25,beta_hedged,0.4884470818202408,0.17894736842105263,1,0.0,108.27999877929688,106802927.0,vol_63d_rank(-0.007) | vol_63d(-0.003) | close_vs_sma200(-0.002)
HD,158,2026-08-25,beta_hedged,0.4882567828371889,0.1736842105263158,1,0.0,337.8800048828125,1351757005.0,vol_63d(-0.008) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
LOW,159,2026-08-25,beta_hedged,0.4881742642543237,0.16842105263157894,1,0.0,214.60000610351562,632958303.0,vol_63d(-0.007) | vol_63d_rank(-0.002) | close_vs_sma200(-0.002)
UNP,160,2026-08-25,beta_hedged,0.48811658872189395,0.1631578947368421,1,0.0,309.5899963378906,791732842.0,vol_63d_rank(-0.010) | vol_63d(-0.010) | close_vs_sma200(+0.006)
CTVA,161,2026-08-25,beta_hedged,0.4875091291371178,0.15789473684210525,1,0.0,83.05000305175781,422102812.0,vol_21d_rank(-0.003) | vol_63d(-0.003) | vol_21d(-0.003)
WELL,162,2026-08-25,beta_hedged,0.4872425992656488,0.15263157894736842,1,0.0,241.14999389648438,735006740.0,vol_63d(-0.006) | vol_63d_rank(-0.003) | mkt_dispersion(-0.002)
AVY,163,2026-08-25,beta_hedged,0.4869106980731552,0.14736842105263157,1,0.0,179.9499969482422,153603391.0,vol_63d(-0.008) | vol_63d_rank(-0.005) | vol_10d(-0.002)
MDLZ,164,2026-08-25,beta_hedged,0.48622595534289553,0.14210526315789473,1,0.0,62.9900016784668,526403295.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | mkt_dispersion(-0.002)
STE,165,2026-08-25,beta_hedged,0.48587711336700484,0.1368421052631579,1,0.0,236.44000244140625,182491302.0,vol_63d(-0.008) | vol_63d_rank(-0.005) | close_vs_sma200(-0.002)
COR,166,2026-08-25,beta_hedged,0.48502482560568283,0.13157894736842105,1,0.0,328.05999755859375,470202514.0,vol_63d(-0.011) | vol_63d_rank(-0.006) | close_vs_sma200(-0.002)
WM,167,2026-08-25,beta_hedged,0.48487136027826816,0.12631578947368421,1,0.0,222.1300048828125,464935473.0,vol_63d_rank(-0.007) | vol_63d(-0.007) | ret_21d_rank(+0.004)
AMD,168,2026-08-25,beta_hedged,0.4844682051301686,0.12105263157894737,1,0.0,479.17999267578125,12395751683.0,vol_63d(+0.006) | ret_21d_rank(-0.005) | mkt_breadth(-0.005)
LIN,169,2026-08-25,beta_hedged,0.48412169632912777,0.11578947368421053,1,0.0,487.20001220703125,1118149884.0,vol_63d_rank(-0.007) | vol_63d(-0.004) | mkt_dispersion(-0.003)
TJX,170,2026-08-25,beta_hedged,0.4839797271281343,0.11052631578947368,1,0.0,139.47999572753906,962604339.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | ret_21d_rank(+0.005)
MAA,171,2026-08-25,beta_hedged,0.48301688326150255,0.10526315789473684,1,0.0,131.97999572753906,135332929.0,vol_63d_rank(-0.009) | vol_63d(-0.003) | mkt_dispersion(-0.002)
CAH,172,2026-08-25,beta_hedged,0.48274614058338616,0.1,1,0.0,237.9199981689453,472644857.0,vol_63d_rank(-0.010) | vol_63d(-0.009) | mkt_dispersion(-0.001)
MMM,173,2026-08-25,beta_hedged,0.4816927755922238,0.09473684210526316,1,0.0,179.3699951171875,530398292.0,vol_63d_rank(-0.011) | vol_63d(-0.009) | mkt_dispersion(-0.002)
RSG,174,2026-08-25,beta_hedged,0.48156770270910515,0.08947368421052632,1,0.0,220.9600067138672,305905592.0,vol_63d_rank(-0.009) | vol_63d(-0.006) | mkt_dispersion(-0.003)
KVUE,175,2026-08-25,beta_hedged,0.4811557747535878,0.08421052631578947,1,0.0,19.329999923706055,414201005.0,vol_63d_rank(-0.010) | vol_63d(-0.009) | mkt_dispersion(-0.003)
APD,176,2026-08-25,beta_hedged,0.4805856678230323,0.07894736842105263,1,0.0,303.8500061035156,320233728.0,vol_63d(-0.009) | vol_63d_rank(-0.006) | mkt_dispersion(-0.002)
KLAC,177,2026-08-25,beta_hedged,0.4792088557452277,0.07368421052631578,1,0.0,183.33999633789062,2185110575.0,mkt_breadth(-0.004) | ret_21d_rank(-0.004) | vol_63d(+0.004)
DD,178,2026-08-25,beta_hedged,0.4780787868827256,0.06842105263157895,1,0.0,136.0399932861328,246422896.0,vol_63d_rank(-0.010) | vol_63d(-0.009) | close_vs_sma200(-0.002)
OTIS,179,2026-08-25,beta_hedged,0.4762129887423441,0.06315789473684211,1,0.0,71.45999908447266,230249471.0,vol_63d_rank(-0.010) | vol_63d(-0.008) | mkt_dispersion(-0.002)
NSC,180,2026-08-25,beta_hedged,0.47608771046525716,0.05789473684210526,1,0.0,351.239990234375,423050277.0,vol_63d_rank(-0.010) | vol_63d(-0.009) | mkt_dispersion(-0.003)
PEP,181,2026-08-25,beta_hedged,0.4753744142861947,0.05263157894736842,1,0.0,142.27000427246094,962158326.0,vol_63d_rank(-0.009) | vol_63d(-0.008) | mkt_dispersion(-0.003)
ECL,182,2026-08-25,beta_hedged,0.47499134926202874,0.04736842105263158,1,0.0,289.5400085449219,410604319.0,vol_63d(-0.012) | vol_63d_rank(-0.011) | mkt_dispersion(-0.003)
FAST,183,2026-08-25,beta_hedged,0.4742975212567326,0.042105263157894736,1,0.0,50.310001373291016,386488018.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | mkt_dispersion(-0.003)
PG,184,2026-08-25,beta_hedged,0.4741875206437785,0.03684210526315789,1,0.0,145.39999389648438,1415338588.0,vol_63d_rank(-0.010) | vol_63d(-0.007) | mkt_dispersion(-0.004)
AMAT,185,2026-08-25,beta_hedged,0.4739451446455026,0.031578947368421054,1,0.0,480.0400085449219,4117361674.0,vol_21d_rank(-0.007) | vol_63d(+0.005) | mkt_breadth(-0.005)
CHD,186,2026-08-25,beta_hedged,0.47252613027452856,0.02631578947368421,1,0.0,102.55999755859375,198629576.0,vol_63d_rank(-0.012) | vol_63d(-0.012) | mkt_dispersion(-0.002)
XOM,187,2026-08-25,beta_hedged,0.47144947825435607,0.021052631578947368,1,0.0,160.63999938964844,2242514215.0,vol_63d_rank(-0.012) | vol_63d(-0.012) | mkt_dispersion(-0.003)
CL,188,2026-08-25,beta_hedged,0.4713217269800087,0.015789473684210527,1,0.0,91.33000183105469,424970769.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | mkt_dispersion(-0.003)
PLD,189,2026-08-25,beta_hedged,0.47123989584570597,0.010526315789473684,1,0.0,143.3300018310547,659071215.0,vol_63d_rank(-0.011) | vol_63d(-0.010) | mkt_dispersion(-0.004)
EW,190,2026-08-25,beta_hedged,0.46819644262213783,0.005263157894736842,1,0.0,90.87000274658203,305059418.0,vol_63d_rank(-0.012) | vol_63d(-0.010) | mkt_dispersion(-0.003)
