ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
PANW,1,2026-09-01,beta_hedged,0.5762614581341955,1.0,5,0.005128205128205128,362.0899963378906,2073961471.0,vol_63d(+0.019) | vol_10d(+0.017) | vol_63d_rank(+0.009)
MPWR,51,2026-09-01,beta_hedged,0.5125422462264287,0.7422680412371134,4,0.0,1225.9599609375,984411299.0,vol_63d(+0.011) | mkt_dispersion(+0.004) | vol_21d_rank(-0.003)
SNPS,52,2026-09-01,beta_hedged,0.5119247192662452,0.7371134020618557,4,0.0,414.82000732421875,684429971.0,vol_10d(+0.009) | mkt_dispersion(+0.003) | vol_63d_rank(+0.003)
VRTX,53,2026-09-01,beta_hedged,0.510855238485156,0.7319587628865979,4,0.0,547.6500244140625,626399891.0,close_vs_sma200(+0.007) | vol_63d(-0.006) | close_vs_sma50(+0.004)
AMD,54,2026-09-01,beta_hedged,0.5105990290086861,0.7268041237113402,4,0.0,459.6099853515625,10597892066.0,vol_63d(+0.011) | mkt_dispersion(+0.007) | ret_10d(+0.003)
BIIB,55,2026-09-01,beta_hedged,0.5099851731699326,0.7216494845360825,4,0.0,216.0399932861328,168125446.0,vol_63d_rank(+0.007) | vol_63d(-0.005) | vol_21d(+0.002)
BBY,56,2026-09-01,beta_hedged,0.5093275709507505,0.7164948453608248,4,0.0,82.62999725341797,325540043.0,close_vs_sma200(+0.007) | vol_63d(-0.005) | vol_63d_rank(+0.003)
NTAP,57,2026-09-01,beta_hedged,0.5092836817254615,0.711340206185567,4,0.0,183.16000366210938,481309513.0,mkt_dispersion(+0.005) | vol_63d_rank(+0.004) | ret_63d(-0.004)
ALGN,58,2026-09-01,beta_hedged,0.5090715198192847,0.7061855670103093,4,0.0,154.9600067138672,139764495.0,vol_63d(+0.006) | vol_21d(-0.005) | mkt_dispersion(+0.003)
TTD,59,2026-09-01,beta_hedged,0.5089880341393362,0.7010309278350515,4,0.0,13.779999732971191,445536015.0,vol_63d(+0.018) | ret_21d_rank(-0.010) | vol_21d_rank(-0.009)
PTC,60,2026-09-01,beta_hedged,0.5082464761186666,0.6958762886597938,4,0.0,152.80999755859375,179390790.0,vol_63d(+0.004) | vol_21d(-0.004) | mkt_dispersion(+0.004)
TGT,61,2026-09-01,beta_hedged,0.5080274612764828,0.6907216494845361,4,0.0,163.75,788117996.0,vol_63d(-0.005) | close_vs_sma200(+0.005) | vol_63d_rank(+0.003)
COHR,62,2026-09-01,beta_hedged,0.5073694265311874,0.6855670103092784,4,0.0,272.0299987792969,2423679426.0,vol_63d(+0.017) | vol_21d_rank(-0.012) | vol_63d_rank(-0.006)
PHM,63,2026-09-01,beta_hedged,0.5071789269295789,0.6804123711340206,4,0.0,123.12999725341797,163072027.0,vol_63d_rank(+0.006) | vol_63d(-0.005) | vol_21d(+0.003)
PODD,64,2026-09-01,beta_hedged,0.5069051600376849,0.6752577319587629,4,0.0,148.3800048828125,303780260.0,vol_63d(+0.012) | vol_21d_rank(-0.004) | vol_63d_rank(+0.004)
LRCX,65,2026-09-01,beta_hedged,0.5068270026705813,0.6701030927835051,4,0.0,290.20001220703125,2536223317.0,vol_63d(+0.015) | vol_63d_rank(-0.008) | mkt_dispersion(+0.006)
DHR,66,2026-09-01,beta_hedged,0.5067825412096559,0.6649484536082474,4,0.0,206.92999267578125,709548140.0,vol_63d_rank(+0.007) | vol_63d(-0.005) | ret_63d(+0.002)
GPC,67,2026-09-01,beta_hedged,0.5067197848024113,0.6597938144329897,4,0.0,134.83999633789062,156065867.0,vol_63d_rank(+0.008) | vol_63d(-0.005) | ret_63d(+0.002)
SLB,68,2026-09-01,beta_hedged,0.5065350607769497,0.654639175257732,4,0.0,57.150001525878906,580658538.0,close_vs_sma200(+0.005) | mkt_dispersion(+0.004) | close_vs_sma50(+0.004)
CRWD,69,2026-09-01,beta_hedged,0.5064214820922355,0.6494845360824743,4,0.0,215.07000732421875,2000778681.0,vol_63d(+0.016) | ret_5d(-0.012) | vol_10d(+0.009)
ADSK,70,2026-09-01,beta_hedged,0.5061979930257251,0.6443298969072165,4,0.0,247.69000244140625,454680158.0,close_vs_sma50(+0.004) | vol_63d_rank(+0.004) | vol_21d(-0.003)
BKNG,71,2026-09-01,beta_hedged,0.5059441046408587,0.6391752577319587,4,0.0,195.69000244140625,1127926091.0,vol_63d(-0.006) | vol_63d_rank(+0.006) | ret_63d(+0.003)
ULTA,72,2026-09-01,beta_hedged,0.5057174200118063,0.634020618556701,4,0.0,545.6599731445312,387837356.0,vol_63d(-0.006) | vol_63d_rank(+0.005) | close_vs_sma50(+0.005)
CMI,73,2026-09-01,beta_hedged,0.5051272893644688,0.6288659793814433,4,0.0,551.1500244140625,597034160.0,vol_63d_rank(+0.004) | vol_63d(-0.004) | ret_10d(+0.003)
EFX,74,2026-09-01,beta_hedged,0.504922373113249,0.6237113402061856,4,0.0,186.1999969482422,196720086.0,vol_63d_rank(+0.004) | bb_position(-0.002) | mkt_dispersion(+0.002)
STLD,75,2026-09-01,beta_hedged,0.5041740201824342,0.6185567010309279,4,0.0,234.08999633789062,305493680.0,vol_63d_rank(+0.003) | ret_63d(-0.003) | mkt_dispersion(+0.003)
JBL,76,2026-09-01,beta_hedged,0.5032904002911219,0.6134020618556701,4,0.0,299.1400146484375,323559029.0,vol_63d(+0.007) | vol_21d(-0.004) | mkt_dispersion(+0.003)
VRSN,77,2026-09-01,beta_hedged,0.5032194071042261,0.6082474226804123,4,0.0,288.3699951171875,208055652.0,vol_63d_rank(+0.007) | vol_63d(-0.005) | vol_21d(+0.002)
BDX,78,2026-09-01,beta_hedged,0.5031611449476677,0.6030927835051546,4,0.0,187.1199951171875,339153139.0,vol_63d(-0.007) | close_vs_sma200(+0.007) | vol_63d_rank(-0.006)
ALB,79,2026-09-01,beta_hedged,0.5031219432168849,0.5979381443298969,3,0.0,135.5399932861328,283496618.0,vol_63d_rank(+0.005) | vol_21d(-0.004) | vol_63d(+0.004)
EOG,80,2026-09-01,beta_hedged,0.5030787984941645,0.5927835051546392,3,0.0,148.35000610351562,419462192.0,close_vs_sma200(+0.005) | vol_63d(-0.005) | vol_63d_rank(+0.004)
SWKS,81,2026-09-01,beta_hedged,0.502963911365435,0.5876288659793815,3,0.0,67.41000366210938,363403349.0,vol_63d_rank(+0.005) | vol_63d(+0.004) | ret_63d(-0.003)
NUE,82,2026-09-01,beta_hedged,0.5028197996773,0.5824742268041238,3,0.0,251.9199981689453,393434578.0,close_vs_sma200(+0.006) | vol_63d(-0.005) | vol_63d_rank(+0.005)
NKE,83,2026-09-01,beta_hedged,0.5025470969309099,0.5773195876288659,3,0.0,38.119998931884766,1112187342.0,vol_63d(-0.006) | vol_63d_rank(+0.004) | close_vs_sma200(-0.003)
ON,84,2026-09-01,beta_hedged,0.5024815073782046,0.5721649484536082,3,0.0,72.6500015258789,664411535.0,vol_63d(+0.015) | vol_63d_rank(-0.006) | close_vs_sma50(-0.004)
JCI,85,2026-09-01,beta_hedged,0.5020240107961058,0.5670103092783505,3,0.0,139.25,456765396.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | ret_63d(-0.001)
GEHC,86,2026-09-01,beta_hedged,0.5019636145434028,0.5618556701030928,3,0.0,70.41999816894531,198036212.0,vol_63d_rank(+0.007) | vol_63d(-0.007) | close_vs_sma200(-0.005)
MNST,87,2026-09-01,beta_hedged,0.5017806088493564,0.5567010309278351,3,0.0,44.9900016784668,503198709.0,vol_63d(+0.016) | ret_21d_rank(-0.009) | vol_21d_rank(-0.007)
GOOGL,88,2026-09-01,beta_hedged,0.5014791987348405,0.5515463917525774,3,0.0,335.0199890136719,8447812544.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | ret_21d_rank(+0.003)
RMD,89,2026-09-01,beta_hedged,0.5011480324472734,0.5463917525773195,3,0.0,231.36000061035156,362988760.0,vol_63d(-0.007) | vol_63d_rank(+0.006) | close_vs_sma200(-0.004)
IR,90,2026-09-01,beta_hedged,0.5011008584978751,0.5412371134020618,3,0.0,74.63999938964844,303452803.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | close_vs_sma200(-0.003)
PPG,91,2026-09-01,beta_hedged,0.5006525149302143,0.5360824742268041,3,0.0,109.69999694824219,147147742.0,vol_63d(-0.005) | vol_63d_rank(+0.003) | vol_21d(+0.002)
MAS,92,2026-09-01,beta_hedged,0.5004994121771446,0.5309278350515464,3,0.0,70.25,148421257.0,vol_63d_rank(+0.006) | vol_63d(-0.004) | close_vs_sma200(-0.002)
SYK,93,2026-09-01,beta_hedged,0.5002236739178304,0.5257731958762887,3,0.0,317.3999938964844,739041727.0,vol_63d(-0.006) | vol_63d_rank(+0.006) | close_vs_sma200(-0.002)
MDT,94,2026-09-01,beta_hedged,0.500147580479903,0.520618556701031,3,0.0,92.04000091552734,621393458.0,vol_63d(-0.007) | close_vs_sma50(+0.003) | vol_21d(+0.002)
DVN,95,2026-09-01,beta_hedged,0.5001183605717332,0.5154639175257731,3,0.0,49.04999923706055,490587213.0,vol_63d(-0.006) | vol_63d_rank(+0.005) | close_vs_sma50(+0.004)
CHRW,96,2026-09-01,beta_hedged,0.5001013794643677,0.5103092783505154,3,0.0,147.8800048828125,210536799.0,vol_21d(-0.004) | vol_63d_rank(+0.004) | vol_63d(+0.003)
LULU,97,2026-09-01,beta_hedged,0.4998747452630077,0.5051546391752577,3,0.0,118.0,407183512.0,vol_63d_rank(+0.004) | close_vs_sma200(-0.004) | vol_21d(-0.003)
CARR,98,2026-09-01,beta_hedged,0.49975673199647846,0.5,3,0.0,57.25,323231186.0,vol_63d(-0.005) | vol_63d_rank(+0.005) | close_vs_sma200(-0.003)
WAT,99,2026-09-01,beta_hedged,0.49966033045728314,0.4948453608247423,3,0.0,405.8399963378906,358712005.0,vol_63d(-0.007) | vol_21d(+0.001) | mkt_dispersion(+0.001)
WSM,100,2026-09-01,beta_hedged,0.4996509907795886,0.4896907216494845,3,0.0,222.1199951171875,266661859.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | close_vs_sma200(-0.002)
GILD,101,2026-09-01,beta_hedged,0.4996435675142504,0.4845360824742268,3,0.0,149.9199981689453,895286200.0,vol_63d(-0.008) | close_vs_sma50(+0.006) | vol_63d_rank(-0.002)
WAB,102,2026-09-01,beta_hedged,0.49963054309304594,0.4793814432989691,3,0.0,279.79998779296875,267310419.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | vol_21d(+0.002)
TMO,103,2026-09-01,beta_hedged,0.49862932100494795,0.4742268041237113,3,0.0,600.5,1033249193.0,vol_63d(-0.007) | vol_21d(+0.001) | log_ret_1d(+0.001)
WY,104,2026-09-01,beta_hedged,0.49854910594996493,0.4690721649484536,3,0.0,23.3799991607666,125366055.0,vol_63d(-0.005) | close_vs_sma200(-0.003) | ret_21d_rank(+0.001)
ODFL,105,2026-09-01,beta_hedged,0.4984809644350246,0.4639175257731959,3,0.0,187.00999450683594,305983694.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | vol_21d(-0.003)
CPRT,106,2026-09-01,beta_hedged,0.49833403655338276,0.4587628865979381,3,0.0,32.470001220703125,331294919.0,vol_63d_rank(+0.004) | vol_21d(-0.004) | close_vs_sma50(+0.003)
GNRC,107,2026-09-01,beta_hedged,0.4979556240743587,0.4536082474226804,3,0.0,181.4199981689453,203770905.0,vol_63d(+0.013) | vol_21d(-0.006) | mkt_dispersion(+0.004)
DECK,108,2026-09-01,beta_hedged,0.49768797866848674,0.4484536082474227,3,0.0,84.58000183105469,221631191.0,vol_21d(-0.005) | vol_63d(-0.005) | vol_63d_rank(+0.004)
NVDA,109,2026-09-01,beta_hedged,0.4975889610596782,0.44329896907216493,3,0.0,217.44000244140625,27948739871.0,vol_21d(-0.003) | vol_63d_rank(+0.003) | ret_63d(-0.003)
SHW,110,2026-09-01,beta_hedged,0.4975018683324417,0.4381443298969072,3,0.0,329.95001220703125,594853609.0,vol_63d(-0.006) | vol_63d_rank(+0.004) | close_vs_sma200(-0.004)
ROL,111,2026-09-01,beta_hedged,0.49746274884330166,0.4329896907216495,3,0.0,36.189998626708984,170638800.0,vol_63d(-0.006) | sharpe_mom_63(+0.005) | close_vs_sma200(-0.005)
VMC,112,2026-09-01,beta_hedged,0.4972476099305343,0.42783505154639173,3,0.0,259.69000244140625,232884433.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | close_vs_sma200(-0.003)
REGN,113,2026-09-01,beta_hedged,0.49698055415193143,0.422680412371134,3,0.0,823.8200073242188,593866305.0,vol_63d(-0.007) | close_vs_sma50(+0.005) | vol_63d_rank(-0.004)
CEG,114,2026-09-01,beta_hedged,0.4966717399029726,0.4175257731958763,3,0.0,280.30999755859375,722251189.0,vol_63d(-0.006) | vol_63d_rank(+0.005) | close_vs_sma200(-0.003)
CSCO,115,2026-09-01,beta_hedged,0.4964644086961029,0.41237113402061853,3,0.0,109.73999786376953,2440188984.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | vol_21d(-0.003)
TEL,116,2026-09-01,beta_hedged,0.49640201675336665,0.4072164948453608,3,0.0,208.0,404179316.0,vol_63d(-0.006) | vol_63d_rank(+0.004) | vol_21d(-0.003)
TT,117,2026-09-01,beta_hedged,0.4962768916861387,0.4020618556701031,3,0.0,440.1499938964844,443138072.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | close_vs_sma200(-0.003)
ROST,118,2026-09-01,beta_hedged,0.4962331062526912,0.39690721649484534,2,0.0,229.24000549316406,670557027.0,vol_63d(-0.006) | ret_21d_rank(+0.003) | vol_63d_rank(-0.002)
ALLE,119,2026-09-01,beta_hedged,0.4962088058235486,0.3917525773195876,2,0.0,151.82000732421875,226805588.0,vol_63d(-0.007) | close_vs_sma200(-0.003) | vol_10d(-0.002)
JBHT,120,2026-09-01,beta_hedged,0.49583027515102235,0.3865979381443299,2,0.0,256.4800109863281,230352263.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.003)
CTAS,121,2026-09-01,beta_hedged,0.49578430135398127,0.38144329896907214,2,0.0,200.58999633789062,367246968.0,vol_63d(-0.006) | ret_63d(+0.001) | vol_21d_rank(-0.001)
CDW,122,2026-09-01,beta_hedged,0.49575666893781295,0.37628865979381443,2,0.0,150.3000030517578,284156961.0,vol_63d_rank(+0.004) | mkt_dispersion(+0.003) | vol_21d(-0.003)
KLAC,123,2026-09-01,beta_hedged,0.495678666338453,0.3711340206185567,2,0.0,170.88999938964844,1823040538.0,vol_63d(+0.011) | vol_63d_rank(-0.006) | mkt_dispersion(+0.005)
AOS,124,2026-09-01,beta_hedged,0.4956111090118456,0.36597938144329895,2,0.0,58.4900016784668,80567801.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | close_vs_sma200(-0.003)
PKG,125,2026-09-01,beta_hedged,0.49558008258447894,0.36082474226804123,2,0.0,229.1199951171875,141281600.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.005)
AAPL,126,2026-09-01,beta_hedged,0.4954472249116253,0.3556701030927835,2,0.0,325.1300048828125,12847482024.0,vol_63d(-0.005) | vol_63d_rank(+0.003) | vol_21d(+0.002)
LLY,127,2026-09-01,beta_hedged,0.49534340868427246,0.35051546391752575,2,0.0,1160.0,3460382537.0,vol_63d(-0.006) | vol_63d_rank(+0.004) | vol_21d(-0.004)
CTVA,128,2026-09-01,beta_hedged,0.49521049559772895,0.34536082474226804,2,0.0,87.7300033569336,366578183.0,ret_10d(-0.007) | vol_63d(-0.005) | vol_63d_rank(+0.004)
COO,129,2026-09-01,beta_hedged,0.4952039203268366,0.3402061855670103,2,0.0,69.27999877929688,125653531.0,vol_63d(-0.006) | close_vs_sma200(-0.004) | vol_10d(-0.002)
HAL,130,2026-09-01,beta_hedged,0.49511220238418385,0.33505154639175255,2,0.0,36.79999923706055,373608771.0,vol_63d(-0.006) | vol_63d_rank(+0.005) | vol_21d(-0.002)
BKR,131,2026-09-01,beta_hedged,0.4950949657842674,0.32989690721649484,2,0.0,63.65999984741211,406605822.0,vol_63d(-0.007) | vol_63d_rank(+0.003) | vol_10d(-0.001)
EMR,132,2026-09-01,beta_hedged,0.49495809653867545,0.3247422680412371,2,0.0,147.6300048828125,428780751.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | vol_21d(-0.002)
TPR,133,2026-09-01,beta_hedged,0.49470822641383894,0.31958762886597936,2,0.0,122.13999938964844,504529253.0,ret_21d_rank(-0.008) | vol_63d(+0.006) | vol_21d_rank(-0.005)
ABT,134,2026-09-01,beta_hedged,0.4945923612985918,0.31443298969072164,2,0.0,108.93000030517578,864868400.0,vol_63d(-0.007) | vol_10d(-0.002) | vol_21d(+0.002)
TRMB,135,2026-09-01,beta_hedged,0.49434859484019783,0.30927835051546393,2,0.0,58.939998626708984,236741753.0,vol_63d(-0.006) | vol_21d(-0.005) | vol_63d_rank(+0.005)
CLX,136,2026-09-01,beta_hedged,0.49395317820565915,0.30412371134020616,2,0.0,94.97000122070312,317179792.0,vol_63d(-0.006) | vol_63d_rank(+0.004) | vol_21d(-0.004)
ORLY,137,2026-09-01,beta_hedged,0.4938026805864433,0.29896907216494845,2,0.0,87.94999694824219,420288308.0,vol_63d(-0.006) | vol_63d_rank(+0.003) | close_vs_sma200(-0.002)
