ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
TTD,1,2026-08-10,beta_hedged,0.5734665376665324,1.0,5,0.005,13.390000343322754,424996225.0,atr_pct(+0.032) | vol_63d(+0.024) | ret_21d_rank(-0.017)
PPG,143,2026-08-10,beta_hedged,0.49112340471516647,0.2828282828282828,2,0.0,115.4800033569336,217714786.0,vol_63d(-0.006) | vol_21d(-0.006) | close_vs_sma200(-0.002)
HD,144,2026-08-10,beta_hedged,0.4909523400111644,0.2777777777777778,2,0.0,350.7799987792969,1303303467.0,vol_63d(-0.011) | vol_63d_rank(-0.003) | mkt_dispersion(+0.003)
WELL,145,2026-08-10,beta_hedged,0.4908162450617585,0.2727272727272727,2,0.0,235.0399932861328,732124609.0,vol_63d(-0.012) | vol_63d_rank(-0.005) | mkt_dispersion(+0.004)
AOS,146,2026-08-10,beta_hedged,0.49060402513419676,0.2676767676767677,2,0.0,62.40999984741211,109254745.0,vol_63d(-0.009) | close_vs_sma200(-0.003) | mkt_dispersion(+0.002)
TEL,147,2026-08-10,beta_hedged,0.4903622020578275,0.26262626262626265,2,0.0,214.27999877929688,586426544.0,vol_63d(-0.007) | close_vs_sma200(-0.003) | vol_ratio(-0.002)
ULTA,148,2026-08-10,beta_hedged,0.4898940512851449,0.25757575757575757,2,0.0,548.6599731445312,298123477.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.003)
DHI,149,2026-08-10,beta_hedged,0.4896072812426737,0.25252525252525254,2,0.0,146.66000366210938,396220704.0,vol_63d(-0.006) | vol_21d(-0.005) | close_vs_sma200(-0.003)
GILD,150,2026-08-10,beta_hedged,0.4890282738588357,0.2474747474747475,2,0.0,133.05999755859375,912137870.0,vol_63d(-0.011) | vol_63d_rank(-0.003) | mkt_dispersion(+0.003)
APD,151,2026-08-10,beta_hedged,0.48892671622000194,0.24242424242424243,2,0.0,308.17999267578125,324614562.0,vol_63d(-0.011) | mkt_dispersion(+0.004) | vol_63d_rank(-0.003)
VRSN,152,2026-08-10,beta_hedged,0.4888299477635818,0.23737373737373738,2,0.0,293.3399963378906,243759944.0,vol_63d(-0.007) | vol_21d(-0.004) | vol_63d_rank(+0.003)
IDXX,153,2026-08-10,beta_hedged,0.48880695979072647,0.23232323232323232,2,0.0,595.760009765625,439098496.0,vol_63d(-0.006) | ret_21d(-0.002) | close_vs_sma200(-0.002)
SHW,154,2026-08-10,beta_hedged,0.48878478059956043,0.22727272727272727,2,0.0,362.7099914550781,733156510.0,vol_63d(-0.008) | vol_21d(-0.005) | close_vs_sma50(+0.003)
CPRT,155,2026-08-10,beta_hedged,0.48866937737462707,0.2222222222222222,2,0.0,29.59000015258789,331826061.0,vol_63d(-0.007) | vol_21d(-0.005) | vol_63d_rank(+0.003)
WM,156,2026-08-10,beta_hedged,0.4885661789971674,0.21717171717171718,2,0.0,226.60000610351562,458643790.0,vol_63d(-0.012) | vol_63d_rank(-0.008) | mkt_dispersion(+0.003)
KVUE,157,2026-08-10,beta_hedged,0.48845128472000215,0.21212121212121213,2,0.0,19.030000686645508,415416136.0,vol_63d(-0.011) | vol_63d_rank(-0.008) | mkt_dispersion(+0.004)
SYK,158,2026-08-10,beta_hedged,0.488409148669175,0.20707070707070707,2,0.0,345.80999755859375,812085228.0,vol_63d(-0.007) | vol_21d(-0.004) | close_vs_sma200(-0.003)
SNPS,159,2026-08-10,beta_hedged,0.48797410242648565,0.20202020202020202,2,0.0,411.67999267578125,788217386.0,vol_63d(-0.005) | vol_21d(-0.004) | close_vs_sma200(-0.003)
ALB,160,2026-08-10,beta_hedged,0.4879348921899924,0.19696969696969696,1,0.0,131.2100067138672,280904389.0,vol_63d(+0.006) | ret_63d_rank(-0.004) | bb_position(-0.003)
IR,161,2026-08-10,beta_hedged,0.4878603475196976,0.1919191919191919,1,0.0,86.62999725341797,392954084.0,vol_63d(-0.008) | vol_21d(-0.005) | vol_63d_rank(+0.002)
ABT,162,2026-08-10,beta_hedged,0.48761349893742084,0.18686868686868688,1,0.0,108.62000274658203,1219620329.0,vol_63d(-0.009) | vol_21d(-0.005) | close_vs_sma50(+0.002)
SLB,163,2026-08-10,beta_hedged,0.48740761712322006,0.18181818181818182,1,0.0,53.20000076293945,601791447.0,vol_63d(-0.005) | vol_21d(-0.005) | bb_position(-0.002)
ALGN,164,2026-08-10,beta_hedged,0.48726840281170974,0.17676767676767677,1,0.0,176.0399932861328,175196794.0,vol_21d(-0.004) | vol_63d(+0.004) | ret_10d(-0.003)
UBER,165,2026-08-10,beta_hedged,0.48678852426230845,0.1717171717171717,1,0.0,78.02999877929688,1430311657.0,vol_63d(-0.005) | vol_21d(-0.005) | close_vs_sma200(-0.003)
CAH,166,2026-08-10,beta_hedged,0.48664704012321885,0.16666666666666666,1,0.0,237.17999267578125,477130579.0,vol_63d(-0.011) | vol_63d_rank(-0.008) | mkt_dispersion(+0.004)
CTAS,167,2026-08-10,beta_hedged,0.48647274530730106,0.16161616161616163,1,0.0,202.7100067138672,541283235.0,vol_63d(-0.010) | vol_21d(-0.005) | ret_21d(-0.002)
HAL,168,2026-08-10,beta_hedged,0.48632299393749717,0.15656565656565657,1,0.0,33.63999938964844,410445779.0,vol_21d(-0.005) | vol_63d(-0.004) | close_vs_sma200(-0.003)
DD,169,2026-08-10,beta_hedged,0.4858607487724302,0.15151515151515152,1,0.0,141.5500030517578,238926239.0,vol_63d(-0.010) | vol_63d_rank(-0.003) | mkt_dispersion(+0.003)
LOW,170,2026-08-10,beta_hedged,0.4854105392308375,0.14646464646464646,1,0.0,218.8800048828125,669617163.0,vol_63d(-0.011) | mkt_dispersion(+0.003) | close_vs_sma200(-0.003)
POOL,171,2026-08-10,beta_hedged,0.4851484534317072,0.1414141414141414,1,0.0,199.97999572753906,185881435.0,vol_21d(-0.007) | vol_63d(-0.004) | amihud(-0.002)
ORLY,172,2026-08-10,beta_hedged,0.4847333179718915,0.13636363636363635,1,0.0,92.2300033569336,694053226.0,vol_63d(-0.007) | vol_21d(-0.005) | close_vs_sma200(-0.004)
RSG,173,2026-08-10,beta_hedged,0.48364375976989776,0.13131313131313133,1,0.0,214.6199951171875,303721096.0,vol_63d(-0.011) | vol_63d_rank(-0.009) | mkt_dispersion(+0.003)
MDLZ,174,2026-08-10,beta_hedged,0.4834996068052478,0.12626262626262627,1,0.0,61.529998779296875,602975637.0,vol_63d(-0.013) | vol_63d_rank(-0.006) | mkt_dispersion(+0.004)
ECL,175,2026-08-10,beta_hedged,0.48343412224496163,0.12121212121212122,1,0.0,284.3999938964844,341687194.0,vol_63d(-0.011) | vol_63d_rank(-0.008) | mkt_dispersion(+0.004)
EW,176,2026-08-10,beta_hedged,0.4833900438136712,0.11616161616161616,1,0.0,92.02999877929688,433637277.0,vol_63d(-0.015) | vol_63d_rank(-0.010) | mkt_dispersion(+0.004)
EFX,177,2026-08-10,beta_hedged,0.48257293580262095,0.1111111111111111,1,0.0,181.0399932861328,318848106.0,vol_21d(-0.005) | close_vs_sma200(-0.004) | vol_63d(+0.003)
COR,178,2026-08-10,beta_hedged,0.4819310667278412,0.10606060606060606,1,0.0,325.0,451401274.0,vol_63d(-0.017) | vol_63d_rank(-0.010) | mkt_dispersion(+0.004)
GOOGL,179,2026-08-10,beta_hedged,0.4818570444997074,0.10101010101010101,1,0.0,357.5199890136719,11289886207.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.002)
NSC,180,2026-08-10,beta_hedged,0.481769051776853,0.09595959595959595,1,0.0,333.95001220703125,415969421.0,vol_63d(-0.014) | vol_63d_rank(-0.011) | mkt_dispersion(+0.005)
CPT,181,2026-08-10,beta_hedged,0.4816388284622144,0.09090909090909091,1,0.0,109.08000183105469,117347873.0,vol_63d_rank(-0.010) | vol_63d(-0.007) | amihud(-0.003)
PLD,182,2026-08-10,beta_hedged,0.48153361190502664,0.08585858585858586,1,0.0,138.75999450683594,812071505.0,vol_63d(-0.015) | vol_63d_rank(-0.010) | mkt_dispersion(+0.003)
TRMB,183,2026-08-10,beta_hedged,0.4814325376925181,0.08080808080808081,1,0.0,58.439998626708984,136329334.0,vol_21d(-0.007) | vol_63d(-0.007) | close_vs_sma200(-0.003)
TJX,184,2026-08-10,beta_hedged,0.48085153412605663,0.07575757575757576,1,0.0,158.82000732421875,797539725.0,vol_63d(-0.013) | vol_63d_rank(-0.006) | mkt_dispersion(+0.004)
JNJ,185,2026-08-10,beta_hedged,0.480675035711102,0.0707070707070707,1,0.0,261.80999755859375,2040401039.0,vol_63d(-0.017) | vol_63d_rank(-0.012) | mkt_dispersion(+0.004)
IEX,186,2026-08-10,beta_hedged,0.48023911374062217,0.06565656565656566,1,0.0,233.27000427246094,211403772.0,vol_63d_rank(-0.014) | vol_63d(-0.013) | close_vs_sma200(+0.007)
UNP,187,2026-08-10,beta_hedged,0.4802033982807421,0.06060606060606061,1,0.0,292.239990234375,963172265.0,vol_63d(-0.016) | vol_63d_rank(-0.012) | mkt_dispersion(+0.004)
DOV,188,2026-08-10,beta_hedged,0.48013448714069007,0.05555555555555555,1,0.0,210.10000610351562,254322433.0,vol_63d(-0.009) | vol_21d(-0.004) | vol_63d_rank(-0.003)
MAA,189,2026-08-10,beta_hedged,0.4793943978607822,0.050505050505050504,1,0.0,132.33999633789062,155805330.0,vol_63d_rank(-0.011) | vol_63d(-0.007) | amihud(-0.003)
MMM,190,2026-08-10,beta_hedged,0.4785877007735202,0.045454545454545456,1,0.0,182.0399932861328,666477733.0,vol_63d(-0.018) | vol_63d_rank(-0.012) | mkt_dispersion(+0.004)
CL,191,2026-08-10,beta_hedged,0.47719219775116856,0.04040404040404041,1,0.0,93.1500015258789,432809192.0,vol_63d(-0.017) | vol_63d_rank(-0.011) | mkt_dispersion(+0.004)
PG,192,2026-08-10,beta_hedged,0.477067195628619,0.03535353535353535,1,0.0,146.44000244140625,1207090708.0,vol_63d(-0.012) | vol_63d_rank(-0.011) | mkt_dispersion(+0.003)
VLTO,193,2026-08-10,beta_hedged,0.47683817955821245,0.030303030303030304,1,0.0,97.11000061035156,166302057.0,vol_63d(-0.015) | vol_63d_rank(-0.012) | mkt_dispersion(+0.003)
NEM,194,2026-08-10,beta_hedged,0.4752779136929614,0.025252525252525252,1,0.0,117.26000213623047,721027557.0,ret_5d(-0.016) | vol_63d(+0.007) | ret_10d(-0.005)
OTIS,195,2026-08-10,beta_hedged,0.4722232908222663,0.020202020202020204,1,0.0,72.87000274658203,286555361.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | close_vs_sma200(-0.003)
PEP,196,2026-08-10,beta_hedged,0.4716071112855005,0.015151515151515152,1,0.0,137.72999572753906,1086992548.0,vol_63d(-0.015) | vol_63d_rank(-0.011) | mkt_dispersion(+0.005)
XYL,197,2026-08-10,beta_hedged,0.47064854498822456,0.010101010101010102,1,0.0,121.19000244140625,241299529.0,vol_63d(-0.015) | vol_63d_rank(-0.011) | mkt_dispersion(+0.003)
CHD,198,2026-08-10,beta_hedged,0.46840383276445635,0.005050505050505051,1,0.0,103.30000305175781,187571079.0,vol_63d(-0.016) | vol_63d_rank(-0.014) | mkt_dispersion(+0.003)
