ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
LLY,138,2026-08-27,beta_hedged,0.4942915995465372,0.28272251308900526,2,0.0,1176.0999755859375,3455099534.0,vol_63d(-0.005) | vol_21d(-0.003) | vol_63d_rank(+0.003)
GOOGL,139,2026-08-27,beta_hedged,0.4941484577975257,0.2774869109947644,2,0.0,340.6499938964844,9095276964.0,vol_63d(-0.005) | vol_63d_rank(+0.005) | vol_21d(-0.003)
HSY,140,2026-08-27,beta_hedged,0.493853042687927,0.27225130890052357,2,0.0,181.32000732421875,229077310.0,vol_63d(-0.005) | close_vs_sma200(-0.002) | ret_63d(-0.001)
EOG,141,2026-08-27,beta_hedged,0.4937702797843602,0.2670157068062827,2,0.0,144.5,405152262.0,vol_63d(-0.005) | vol_63d_rank(+0.003) | vol_21d(-0.003)
HAL,142,2026-08-27,beta_hedged,0.49371475663335285,0.2617801047120419,2,0.0,35.4900016784668,344895666.0,vol_63d(-0.005) | vol_63d_rank(+0.004) | vol_21d(-0.004)
WY,143,2026-08-27,beta_hedged,0.4934635789704558,0.25654450261780104,2,0.0,23.700000762939453,135462521.0,vol_63d(-0.005) | vol_21d(-0.004) | close_vs_sma200(-0.002)
REGN,144,2026-08-27,beta_hedged,0.4933137017630265,0.2513089005235602,2,0.0,807.7100219726562,629335118.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | close_vs_sma50(+0.004)
TSCO,145,2026-08-27,beta_hedged,0.49320461603844096,0.24607329842931938,2,0.0,34.70000076293945,385165239.0,vol_63d(-0.006) | close_vs_sma200(-0.004) | ret_21d_rank(-0.001)
ROK,146,2026-08-27,beta_hedged,0.49292520032542386,0.24083769633507854,2,0.0,433.0,406132093.0,vol_63d(-0.005) | vol_21d(-0.003) | vol_63d_rank(+0.002)
CTVA,147,2026-08-27,beta_hedged,0.4929177516999251,0.2356020942408377,2,0.0,82.4000015258789,408141261.0,vol_21d(-0.003) | vol_63d(-0.003) | vol_63d_rank(+0.002)
EBAY,148,2026-08-27,beta_hedged,0.4928978380460398,0.23036649214659685,2,0.0,102.2699966430664,485665100.0,vol_63d(-0.005) | vol_21d(-0.004) | close_vs_sma200(-0.001)
XYL,149,2026-08-27,beta_hedged,0.49273317654342735,0.225130890052356,2,0.0,112.6500015258789,190554593.0,vol_63d(-0.006) | vol_63d_rank(-0.003) | ret_21d_rank(+0.003)
LOW,150,2026-08-27,beta_hedged,0.49242967811813837,0.2198952879581152,2,0.0,206.74000549316406,624639075.0,vol_63d(-0.006) | close_vs_sma200(-0.002) | ret_21d_rank(+0.002)
MDLZ,151,2026-08-27,beta_hedged,0.492370612605068,0.21465968586387435,2,0.0,62.43000030517578,464694330.0,vol_63d(-0.006) | ret_21d_rank(+0.003) | vol_63d_rank(-0.002)
MAA,152,2026-08-27,beta_hedged,0.4923486398632457,0.2094240837696335,2,0.0,128.7899932861328,122615078.0,vol_63d_rank(-0.007) | ret_21d_rank(+0.005) | close_vs_sma200(-0.002)
AVY,153,2026-08-27,beta_hedged,0.49231665911754513,0.20418848167539266,2,0.0,178.33999633789062,149837005.0,vol_63d(-0.008) | vol_63d_rank(-0.005) | amihud(+0.001)
BSX,154,2026-08-27,beta_hedged,0.49154401094291583,0.19895287958115182,1,0.0,46.66999816894531,990587560.0,vol_63d(-0.006) | vol_21d(-0.004) | vol_63d_rank(+0.004)
ABBV,155,2026-08-27,beta_hedged,0.4904390779454166,0.193717277486911,1,0.0,258.1499938964844,1282267812.0,vol_63d(-0.006) | vol_63d_rank(-0.004) | ret_63d_rank(+0.001)
KMB,156,2026-08-27,beta_hedged,0.4904305330098115,0.18848167539267016,1,0.0,109.9800033569336,377178523.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | vol_10d(-0.001)
NSC,157,2026-08-27,beta_hedged,0.4904230336706441,0.18324607329842932,1,0.0,347.92999267578125,394841889.0,vol_63d_rank(-0.007) | mkt_dispersion(-0.002) | vol_63d(-0.002)
WELL,158,2026-08-27,beta_hedged,0.4891801955387061,0.17801047120418848,1,0.0,239.60000610351562,695987974.0,vol_63d(-0.007) | vol_63d_rank(-0.004) | ret_63d(+0.001)
HD,159,2026-08-27,beta_hedged,0.48860850409660705,0.17277486910994763,1,0.0,328.6099853515625,1323423097.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
LIN,160,2026-08-27,beta_hedged,0.48859351984641736,0.16753926701570682,1,0.0,485.3500061035156,1095149209.0,vol_63d_rank(-0.007) | ret_21d_rank(+0.004) | vol_63d(-0.004)
STE,161,2026-08-27,beta_hedged,0.48858089356111006,0.16230366492146597,1,0.0,232.97000122070312,178384860.0,vol_63d(-0.008) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
EXPD,162,2026-08-27,beta_hedged,0.48815942808643425,0.15706806282722513,1,0.0,190.72000122070312,186636691.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | close_vs_sma200(+0.005)
DOV,163,2026-08-27,beta_hedged,0.4876035164997082,0.1518324607329843,1,0.0,201.82000732421875,197855202.0,vol_63d(-0.007) | vol_63d_rank(-0.002) | close_vs_sma200(-0.002)
ITW,164,2026-08-27,beta_hedged,0.48740464354786667,0.14659685863874344,1,0.0,281.6700134277344,305546317.0,vol_63d_rank(-0.009) | vol_63d(-0.006) | ret_21d_rank(+0.003)
LH,165,2026-08-27,beta_hedged,0.48739459891403064,0.14136125654450263,1,0.0,336.5400085449219,237739767.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | close_vs_sma200(+0.005)
IEX,166,2026-08-27,beta_hedged,0.48667666050322045,0.13612565445026178,1,0.0,233.97999572753906,194079513.0,vol_63d_rank(-0.014) | vol_63d(-0.009) | close_vs_sma200(+0.006)
PG,167,2026-08-27,beta_hedged,0.4866198541451383,0.13089005235602094,1,0.0,143.13999938964844,1339066201.0,vol_63d_rank(-0.007) | mkt_dispersion(-0.003) | vol_63d(-0.002)
UNP,168,2026-08-27,beta_hedged,0.4859744968656794,0.1256544502617801,1,0.0,307.6700134277344,747967592.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | close_vs_sma200(+0.005)
TJX,169,2026-08-27,beta_hedged,0.4857514106272485,0.12041884816753927,1,0.0,134.22000122070312,997502056.0,vol_63d_rank(-0.009) | vol_63d(-0.009) | ret_21d_rank(+0.005)
ADM,170,2026-08-27,beta_hedged,0.48564851268652376,0.11518324607329843,1,0.0,79.0999984741211,318448399.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | ret_63d(-0.001)
COR,171,2026-08-27,beta_hedged,0.48537754607631484,0.1099476439790576,1,0.0,321.2300109863281,466775041.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | close_vs_sma200(-0.002)
CAH,172,2026-08-27,beta_hedged,0.4838149549385154,0.10471204188481675,1,0.0,235.1300048828125,443790469.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | ret_63d(+0.002)
VLTO,173,2026-08-27,beta_hedged,0.48365453393045105,0.09947643979057591,1,0.0,98.37000274658203,136076387.0,vol_63d(-0.008) | vol_63d_rank(-0.007) | vol_10d(-0.002)
XOM,174,2026-08-27,beta_hedged,0.48335872244210837,0.09424083769633508,1,0.0,156.44000244140625,2261712358.0,vol_63d(-0.008) | vol_63d_rank(-0.006) | mkt_dispersion(-0.002)
APD,175,2026-08-27,beta_hedged,0.4833076038833452,0.08900523560209424,1,0.0,305.4700012207031,305377923.0,vol_63d(-0.008) | vol_63d_rank(-0.005) | mkt_dispersion(-0.002)
WM,176,2026-08-27,beta_hedged,0.48328831681515166,0.08376963350785341,1,0.0,217.75999450683594,459965948.0,vol_63d_rank(-0.008) | vol_63d(-0.007) | ret_21d_rank(+0.004)
MMM,177,2026-08-27,beta_hedged,0.47940485204182975,0.07853403141361257,1,0.0,178.8300018310547,482140413.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | ret_63d(+0.002)
FAST,178,2026-08-27,beta_hedged,0.47800863748626843,0.07329842931937172,1,0.0,51.13999938964844,357461814.0,vol_63d_rank(-0.012) | vol_63d(-0.010) | mkt_dispersion(-0.002)
JNJ,179,2026-08-27,beta_hedged,0.4770882013237707,0.06806282722513089,1,0.0,265.7699890136719,1720399996.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | ret_63d(+0.002)
PEP,180,2026-08-27,beta_hedged,0.4770858592211195,0.06282722513089005,1,0.0,139.72000122070312,959383872.0,vol_63d_rank(-0.010) | vol_63d(-0.007) | mkt_dispersion(-0.003)
KVUE,181,2026-08-27,beta_hedged,0.4770767007868846,0.05759162303664921,1,0.0,19.200000762939453,412057724.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | mkt_dispersion(-0.003)
DD,182,2026-08-27,beta_hedged,0.47701813662455067,0.05235602094240838,1,0.0,138.8000030517578,242370523.0,vol_63d_rank(-0.010) | vol_63d(-0.009) | close_vs_sma200(-0.002)
EW,183,2026-08-27,beta_hedged,0.4768688181683282,0.04712041884816754,1,0.0,89.94999694824219,281077890.0,vol_63d_rank(-0.011) | vol_63d(-0.007) | mkt_dispersion(-0.003)
OTIS,184,2026-08-27,beta_hedged,0.47604110513313785,0.041884816753926704,1,0.0,71.4800033569336,219302326.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | mkt_dispersion(-0.002)
ECL,185,2026-08-27,beta_hedged,0.47541912689389254,0.03664921465968586,1,0.0,285.9100036621094,408572389.0,vol_63d_rank(-0.012) | vol_63d(-0.009) | mkt_dispersion(-0.003)
RSG,186,2026-08-27,beta_hedged,0.4745835938674385,0.031413612565445025,1,0.0,219.27000427246094,302771067.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | mkt_dispersion(-0.004)
CL,187,2026-08-27,beta_hedged,0.4742402915752955,0.02617801047120419,1,0.0,90.95999908447266,403064444.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | mkt_dispersion(-0.003)
PLD,188,2026-08-27,beta_hedged,0.4735385158240679,0.020942408376963352,1,0.0,141.85000610351562,636019421.0,vol_63d_rank(-0.012) | vol_63d(-0.010) | mkt_dispersion(-0.003)
CHD,189,2026-08-27,beta_hedged,0.47266356698511935,0.015706806282722512,1,0.0,102.37000274658203,190961100.0,vol_63d_rank(-0.013) | vol_63d(-0.011) | ret_63d(-0.001)
SNPS,190,2026-08-27,beta_hedged,0.46931152377686,0.010471204188481676,1,0.0,464.8900146484375,630512764.0,ret_5d(-0.010) | ret_63d(-0.004) | ret_1d(-0.004)
CRWD,191,2026-08-27,beta_hedged,0.46860110043194,0.005235602094240838,1,0.0,227.9600067138672,1629449955.0,ret_5d(-0.010) | ret_1d(-0.006) | ret_21d_rank(-0.005)
