ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
MNST,1,2026-08-21,beta_hedged,0.5640069531790209,1.0,5,0.005128205128205128,47.790000915527344,529622655.0,atr_pct(+0.023) | vol_63d(+0.013) | vol_10d(+0.011)
CRWD,34,2026-08-21,beta_hedged,0.5085141953226562,0.8298969072164949,5,0.005128205128205128,191.9499969482422,1528877705.0,vol_63d(+0.008) | vol_63d_rank(-0.007) | ret_63d(+0.005)
PODD,35,2026-08-21,beta_hedged,0.5082340613668789,0.8247422680412371,5,0.005128205128205128,148.16000366210938,259504874.0,vol_63d(+0.009) | close_vs_sma200(+0.007) | ret_10d(-0.004)
HAL,36,2026-08-21,beta_hedged,0.5080552175108696,0.8195876288659794,5,0.005128205128205128,35.34000015258789,342029508.0,ret_63d(+0.005) | mkt_dispersion(+0.005) | vol_21d(-0.004)
CSX,37,2026-08-21,beta_hedged,0.5079412475074426,0.8144329896907216,5,0.005128205128205128,51.59000015258789,576988384.0,mkt_dispersion(+0.005) | close_vs_sma200(+0.003) | vol_63d(-0.003)
PG,38,2026-08-21,beta_hedged,0.5078495685814745,0.8092783505154639,5,0.005128205128205128,144.67999267578125,1395850658.0,mkt_dispersion(+0.012) | vol_63d(-0.004) | amihud(+0.002)
CAH,39,2026-08-21,beta_hedged,0.507394659211953,0.8041237113402062,5,0.005128205128205128,229.50999450683594,469870346.0,mkt_dispersion(+0.009) | vol_63d(-0.004) | amihud(+0.002)
GLW,40,2026-08-21,beta_hedged,0.5073110143363059,0.7989690721649485,4,0.0,149.83999633789062,2026735800.0,vol_10d(+0.015) | mkt_dispersion(-0.007) | ret_63d(+0.006)
JBHT,41,2026-08-21,beta_hedged,0.5067548550591058,0.7938144329896907,4,0.0,275.45001220703125,248744853.0,close_vs_sma200(+0.005) | mkt_dispersion(-0.002) | vol_21d(+0.002)
EPAM,42,2026-08-21,beta_hedged,0.5064309468823515,0.788659793814433,4,0.0,110.33999633789062,181159058.0,vol_63d(+0.012) | atr_pct(+0.004) | mkt_dispersion(-0.003)
BLDR,43,2026-08-21,beta_hedged,0.5060368334235578,0.7835051546391752,4,0.0,70.20999908447266,156840465.0,vol_63d(+0.013) | mkt_dispersion(-0.009) | vol_63d_rank(+0.005)
COP,44,2026-08-21,beta_hedged,0.5059982706717036,0.7783505154639175,4,0.0,134.8699951171875,839323835.0,close_vs_sma200(+0.006) | ret_10d(-0.003) | close_vs_sma50(+0.002)
DXCM,45,2026-08-21,beta_hedged,0.5055648441126652,0.7731958762886598,4,0.0,92.33999633789062,485419711.0,mkt_dispersion(-0.007) | close_vs_sma200(+0.003) | mkt_breadth(-0.003)
KVUE,46,2026-08-21,beta_hedged,0.5053729060940798,0.7680412371134021,4,0.0,19.059999465942383,426651061.0,mkt_dispersion(+0.010) | vol_63d(-0.004) | amihud(+0.002)
SWKS,47,2026-08-21,beta_hedged,0.5049518300342971,0.7628865979381443,4,0.0,67.13999938964844,373393202.0,vol_63d(+0.014) | mkt_dispersion(-0.007) | vol_63d_rank(+0.004)
TMO,48,2026-08-21,beta_hedged,0.5043416302545651,0.7577319587628866,4,0.0,629.27001953125,1152214616.0,close_vs_sma50(+0.004) | close_vs_sma200(+0.003) | mkt_dispersion(-0.003)
ABT,49,2026-08-21,beta_hedged,0.5041553924824165,0.7525773195876289,4,0.0,116.63999938964844,921556256.0,close_vs_sma50(+0.004) | vol_63d(-0.004) | vol_21d(+0.001)
ADBE,50,2026-08-21,beta_hedged,0.5040035952894387,0.7474226804123711,4,0.0,275.29998779296875,1295805986.0,mkt_dispersion(-0.005) | vol_63d(+0.005) | close_vs_sma50(+0.004)
UPS,51,2026-08-21,beta_hedged,0.5039887040797432,0.7422680412371134,4,0.0,102.01000213623047,580427327.0,close_vs_sma200(-0.002) | vol_63d(-0.002) | ret_21d_rank(+0.001)
WAB,52,2026-08-21,beta_hedged,0.5036521054034909,0.7371134020618557,4,0.0,297.57000732421875,297266093.0,close_vs_sma200(+0.005) | mkt_dispersion(-0.002) | sharpe_mom_63(+0.002)
ADM,53,2026-08-21,beta_hedged,0.5035873688389002,0.7319587628865979,4,0.0,80.30000305175781,327116476.0,mkt_dispersion(+0.005) | ret_21d_rank(+0.003) | vol_63d_rank(-0.002)
TT,54,2026-08-21,beta_hedged,0.5035073116242837,0.7268041237113402,4,0.0,453.42999267578125,541057716.0,mkt_dispersion(+0.002) | vol_63d(-0.002) | close_vs_sma200(-0.001)
QCOM,55,2026-08-21,beta_hedged,0.5034423486241378,0.7216494845360825,4,0.0,160.75,1807010402.0,ret_63d(+0.006) | vol_63d(+0.005) | sharpe_mom_63(+0.004)
MDT,56,2026-08-21,beta_hedged,0.5034276900463527,0.7164948453608248,4,0.0,93.3499984741211,618621151.0,close_vs_sma50(+0.004) | vol_63d(-0.004) | rsi_14(+0.002)
CPT,57,2026-08-21,beta_hedged,0.5032403431703241,0.711340206185567,4,0.0,107.58999633789062,104011100.0,mkt_dispersion(+0.006) | amihud(-0.003) | ret_21d_rank(+0.002)
NEM,58,2026-08-21,beta_hedged,0.5031690257092256,0.7061855670103093,4,0.0,131.5800018310547,805371763.0,mkt_dispersion(-0.007) | close_vs_sma200(+0.007) | ret_5d(-0.006)
NSC,59,2026-08-21,beta_hedged,0.5029348302155711,0.7010309278350515,4,0.0,350.7200012207031,438330228.0,mkt_dispersion(+0.006) | vol_63d_rank(-0.004) | vol_63d(-0.004)
FAST,60,2026-08-21,beta_hedged,0.5027192479988877,0.6958762886597938,4,0.0,51.2599983215332,387992226.0,mkt_dispersion(+0.008) | vol_63d(-0.006) | amihud(+0.002)
UNP,61,2026-08-21,beta_hedged,0.5024678833925856,0.6907216494845361,4,0.0,308.04998779296875,817316825.0,vol_63d_rank(-0.005) | mkt_dispersion(+0.005) | vol_63d(-0.005)
ROST,62,2026-08-21,beta_hedged,0.5022202360032516,0.6855670103092784,4,0.0,239.0399932861328,613569935.0,vol_63d(-0.004) | ret_63d(-0.001) | bb_position(+0.001)
NKE,63,2026-08-21,beta_hedged,0.5018208321212801,0.6804123711340206,4,0.0,40.7599983215332,1016304046.0,vol_63d(-0.003) | bb_position(+0.001) | close_vs_sma200(-0.001)
XOM,64,2026-08-21,beta_hedged,0.5016827433109686,0.6752577319587629,4,0.0,165.11000061035156,2238286651.0,mkt_dispersion(+0.007) | vol_63d(-0.006) | vol_63d_rank(-0.004)
CDNS,65,2026-08-21,beta_hedged,0.5016352789855753,0.6701030927835051,4,0.0,319.0199890136719,777667484.0,mkt_dispersion(-0.005) | vol_63d(+0.004) | ret_10d(+0.003)
DHR,66,2026-08-21,beta_hedged,0.5014053015693647,0.6649484536082474,4,0.0,218.85000610351562,885440890.0,close_vs_sma50(+0.004) | mkt_dispersion(-0.003) | vol_63d(-0.002)
ODFL,67,2026-08-21,beta_hedged,0.5011705533633896,0.6597938144329897,4,0.0,206.47000122070312,378500860.0,vol_63d(-0.002) | close_vs_sma200(-0.002) | vol_21d(+0.001)
GILD,68,2026-08-21,beta_hedged,0.5010928926687859,0.654639175257732,4,0.0,146.1199951171875,909112320.0,close_vs_sma50(+0.003) | vol_63d(-0.003) | mkt_dispersion(+0.002)
NTAP,69,2026-08-21,beta_hedged,0.5010048242612282,0.6494845360824743,4,0.0,192.27000427246094,472263959.0,vol_63d(+0.014) | mkt_dispersion(-0.011) | mkt_breadth(-0.006)
MSFT,70,2026-08-21,beta_hedged,0.5010002234627492,0.6443298969072165,4,0.0,483.239990234375,17158814899.0,mkt_dispersion(-0.005) | vol_63d(+0.004) | close_vs_sma50(+0.003)
MAA,71,2026-08-21,beta_hedged,0.5008242527293404,0.6391752577319587,4,0.0,131.30999755859375,137164748.0,mkt_dispersion(+0.007) | amihud(-0.002) | close_vs_sma200(-0.002)
TGT,72,2026-08-21,beta_hedged,0.5006308184221707,0.634020618556701,4,0.0,165.44000244140625,645699723.0,vol_63d(-0.003) | mkt_dispersion(-0.003) | close_vs_sma50(+0.002)
EBAY,73,2026-08-21,beta_hedged,0.5005238641026891,0.6288659793814433,4,0.0,104.12999725341797,503907342.0,vol_21d(-0.004) | vol_63d(-0.004) | mkt_dispersion(+0.003)
ADSK,74,2026-08-21,beta_hedged,0.500499343903751,0.6237113402061856,4,0.0,253.8300018310547,481950839.0,close_vs_sma50(+0.004) | mkt_dispersion(-0.003) | vol_21d(-0.003)
NUE,75,2026-08-21,beta_hedged,0.5002853155361217,0.6185567010309279,4,0.0,243.6300048828125,417872771.0,close_vs_sma200(+0.005) | vol_21d(-0.004) | mkt_dispersion(-0.003)
BIIB,76,2026-08-21,beta_hedged,0.5002498842950674,0.6134020618556701,4,0.0,216.77999877929688,198990697.0,mkt_dispersion(-0.003) | vol_63d_rank(+0.002) | bb_position(-0.002)
TSCO,77,2026-08-21,beta_hedged,0.5000342274791355,0.6082474226804123,4,0.0,34.97999954223633,399166989.0,vol_63d(-0.003) | close_vs_sma50(+0.003) | vol_63d_rank(+0.002)
ROP,78,2026-08-21,beta_hedged,0.4998880480870586,0.6030927835051546,4,0.0,411.7900085449219,322487431.0,close_vs_sma50(+0.005) | vol_63d(-0.004) | vol_21d(-0.003)
A,79,2026-08-21,beta_hedged,0.4997706017588297,0.5979381443298969,3,0.0,159.0,242869697.0,mkt_dispersion(-0.006) | close_vs_sma200(+0.003) | close_vs_sma50(+0.003)
JNJ,80,2026-08-21,beta_hedged,0.49969302940083643,0.5927835051546392,3,0.0,270.239990234375,1834109991.0,vol_63d(-0.006) | vol_63d_rank(-0.005) | mkt_dispersion(+0.005)
ALLE,81,2026-08-21,beta_hedged,0.49961052065627237,0.5876288659793815,3,0.0,162.30999755859375,195176709.0,vol_63d(-0.003) | close_vs_sma50(+0.003) | mkt_dispersion(-0.001)
HD,82,2026-08-21,beta_hedged,0.4994411278378282,0.5824742268041238,3,0.0,335.6099853515625,1364047556.0,vol_63d(-0.004) | mkt_dispersion(+0.004) | close_vs_sma200(-0.002)
GRMN,83,2026-08-21,beta_hedged,0.4994182747312517,0.5773195876288659,3,0.0,294.8500061035156,327539023.0,mkt_dispersion(-0.010) | close_vs_sma200(+0.004) | mkt_breadth(-0.003)
EW,84,2026-08-21,beta_hedged,0.499036385832154,0.5721649484536082,3,0.0,89.79000091552734,351234253.0,mkt_dispersion(+0.008) | vol_63d(-0.006) | vol_63d_rank(-0.004)
PLD,85,2026-08-21,beta_hedged,0.4990287459803884,0.5670103092783505,3,0.0,141.8000030517578,693236073.0,mkt_dispersion(+0.009) | vol_63d(-0.005) | vol_63d_rank(-0.004)
JBL,86,2026-08-21,beta_hedged,0.4989304695274745,0.5618556701030928,3,0.0,313.2099914550781,356171723.0,vol_10d(+0.012) | mkt_dispersion(-0.008) | vol_63d(+0.005)
RMD,87,2026-08-21,beta_hedged,0.49884315653924177,0.5567010309278351,3,0.0,231.52000427246094,319922447.0,close_vs_sma50(+0.004) | vol_21d(-0.003) | vol_63d(-0.003)
WSM,88,2026-08-21,beta_hedged,0.4987506787636225,0.5515463917525774,3,0.0,237.5800018310547,209737531.0,mkt_dispersion(-0.004) | close_vs_sma200(+0.003) | vol_63d(-0.002)
GEHC,89,2026-08-21,beta_hedged,0.49823156582149236,0.5463917525773195,3,0.0,74.81999969482422,318864451.0,close_vs_sma50(+0.005) | vol_63d(-0.004) | vol_21d(-0.003)
JCI,90,2026-08-21,beta_hedged,0.4982211958808371,0.5412371134020618,3,0.0,143.0500030517578,543847809.0,vol_63d(-0.002) | close_vs_sma200(-0.002) | ret_63d(-0.002)
CMI,91,2026-08-21,beta_hedged,0.4981594444288587,0.5360824742268041,3,0.0,587.6799926757812,641494116.0,mkt_dispersion(-0.004) | vol_63d(+0.003) | ret_10d(+0.003)
AAPL,92,2026-08-21,beta_hedged,0.49809452381933617,0.5309278350515464,3,0.0,309.3500061035156,16758095871.0,vol_63d(-0.003) | vol_21d(-0.003) | mkt_dispersion(+0.002)
PNR,93,2026-08-21,beta_hedged,0.49806751531727017,0.5257731958762887,3,0.0,64.4000015258789,196028615.0,mkt_dispersion(-0.005) | vol_21d(-0.004) | vol_63d(+0.003)
APD,94,2026-08-21,beta_hedged,0.4979684266626611,0.520618556701031,3,0.0,305.1000061035156,309598065.0,mkt_dispersion(+0.007) | vol_63d(-0.005) | vol_63d_rank(-0.003)
CL,95,2026-08-21,beta_hedged,0.49792550857408485,0.5154639175257731,3,0.0,91.08000183105469,418587272.0,mkt_dispersion(+0.009) | vol_63d(-0.006) | vol_63d_rank(-0.005)
WELL,96,2026-08-21,beta_hedged,0.4976682279756141,0.5103092783505154,3,0.0,239.22000122070312,751350337.0,vol_63d(-0.003) | mkt_dispersion(+0.003) | vol_63d_rank(-0.003)
CTAS,97,2026-08-21,beta_hedged,0.49728329167146956,0.5051546391752577,3,0.0,203.7899932861328,433157469.0,vol_63d(-0.003) | mkt_dispersion(+0.002) | vol_63d_rank(-0.002)
DECK,98,2026-08-21,beta_hedged,0.49718239815435233,0.5,3,0.0,91.68000030517578,231846398.0,vol_21d(-0.005) | vol_63d(-0.002) | bb_position(+0.001)
EQIX,99,2026-08-21,beta_hedged,0.49716671847806576,0.4948453608247423,3,0.0,1065.3900146484375,734709501.0,vol_63d(-0.004) | close_vs_sma200(+0.003) | vol_21d(-0.003)
GEV,100,2026-08-21,beta_hedged,0.4970741466250219,0.4896907216494845,3,0.0,956.8499755859375,2328361399.0,vol_63d(+0.010) | mkt_dispersion(-0.007) | ret_21d_rank(-0.003)
INCY,101,2026-08-21,beta_hedged,0.49701012459850297,0.4845360824742268,3,0.0,127.80999755859375,231182073.0,mkt_dispersion(-0.005) | close_vs_sma200(+0.004) | vol_21d(-0.003)
EOG,102,2026-08-21,beta_hedged,0.49695906249101834,0.4793814432989691,3,0.0,153.0500030517578,401311823.0,close_vs_sma200(+0.005) | ret_10d(-0.004) | mkt_dispersion(-0.003)
ABBV,103,2026-08-21,beta_hedged,0.4968869465280914,0.4742268041237113,3,0.0,264.9599914550781,1360288645.0,vol_63d(-0.004) | vol_63d_rank(-0.003) | close_vs_sma200(+0.003)
VRTX,104,2026-08-21,beta_hedged,0.4967528139347636,0.4690721649484536,3,0.0,548.0499877929688,678853557.0,vol_63d_rank(-0.003) | vol_63d(-0.003) | close_vs_sma50(+0.003)
CARR,105,2026-08-21,beta_hedged,0.49674817599217524,0.4639175257731959,3,0.0,60.369998931884766,429904499.0,vol_21d(-0.003) | vol_63d(-0.003) | close_vs_sma200(-0.002)
REGN,106,2026-08-21,beta_hedged,0.49647155701447,0.4587628865979381,3,0.0,834.0399780273438,635879805.0,vol_63d(-0.005) | close_vs_sma50(+0.003) | vol_63d_rank(-0.003)
ORLY,107,2026-08-21,beta_hedged,0.49627958134519345,0.4536082474226804,3,0.0,89.11000061035156,560274533.0,vol_63d(-0.004) | close_vs_sma200(-0.002) | bb_position(+0.001)
CLX,108,2026-08-21,beta_hedged,0.4961953494855665,0.4484536082474227,3,0.0,106.69000244140625,278897532.0,vol_63d(-0.003) | vol_63d_rank(+0.002) | close_vs_sma200(-0.001)
GPC,109,2026-08-21,beta_hedged,0.4961948756842614,0.44329896907216493,3,0.0,133.9600067138672,155621932.0,mkt_dispersion(-0.004) | vol_63d(-0.002) | vol_63d_rank(+0.002)
WAT,110,2026-08-21,beta_hedged,0.4961049238820682,0.4381443298969072,3,0.0,410.70001220703125,362948584.0,mkt_dispersion(-0.004) | close_vs_sma200(+0.004) | vol_63d(-0.003)
LOW,111,2026-08-21,beta_hedged,0.49602250424923117,0.4329896907216495,3,0.0,216.08999633789062,640748278.0,mkt_dispersion(+0.004) | vol_63d(-0.004) | close_vs_sma200(-0.002)
PEP,112,2026-08-21,beta_hedged,0.4959214664675628,0.42783505154639173,3,0.0,143.47999572753906,976261351.0,mkt_dispersion(+0.009) | vol_63d(-0.004) | vol_63d_rank(-0.004)
ECL,113,2026-08-21,beta_hedged,0.4958704604307322,0.422680412371134,3,0.0,281.6300048828125,388694236.0,mkt_dispersion(+0.006) | vol_63d(-0.005) | vol_63d_rank(-0.005)
EXPD,114,2026-08-21,beta_hedged,0.4958400565542571,0.4175257731958763,3,0.0,187.80999755859375,190293358.0,vol_63d_rank(-0.006) | vol_63d(-0.004) | close_vs_sma200(+0.003)
PANW,115,2026-08-21,beta_hedged,0.4958108140753395,0.41237113402061853,3,0.0,357.8699951171875,2007571635.0,mkt_dispersion(-0.012) | vol_63d(+0.008) | mkt_breadth(-0.005)
OTIS,116,2026-08-21,beta_hedged,0.49579036180902447,0.4072164948453608,3,0.0,71.48999786376953,237061796.0,mkt_dispersion(+0.009) | vol_63d(-0.005) | vol_63d_rank(-0.004)
ROK,117,2026-08-21,beta_hedged,0.4957505517087357,0.4020618556701031,3,0.0,437.0799865722656,422242831.0,vol_63d(-0.003) | vol_21d(-0.003) | close_vs_sma200(-0.002)
MMM,118,2026-08-21,beta_hedged,0.49541380631713244,0.39690721649484534,2,0.0,178.9600067138672,566960114.0,vol_63d(-0.006) | mkt_dispersion(+0.006) | vol_63d_rank(-0.005)
COO,119,2026-08-21,beta_hedged,0.4953101551754773,0.3917525773195876,2,0.0,76.22000122070312,135558824.0,vol_63d(-0.003) | mkt_dispersion(-0.002) | vol_21d(+0.001)
LLY,120,2026-08-21,beta_hedged,0.4952701265938047,0.3865979381443299,2,0.0,1255.4000244140625,3374346331.0,mkt_dispersion(-0.004) | vol_63d(-0.003) | close_vs_sma200(+0.003)
RVTY,121,2026-08-21,beta_hedged,0.49520010116846674,0.38144329896907214,2,0.0,124.75,178127556.0,mkt_dispersion(-0.006) | vol_21d(-0.004) | close_vs_sma50(+0.003)
IR,122,2026-08-21,beta_hedged,0.4951121392990287,0.37628865979381443,2,0.0,80.51000213623047,340217465.0,close_vs_sma200(-0.003) | vol_63d(-0.002) | ret_63d(-0.002)
CSCO,123,2026-08-21,beta_hedged,0.49510061752724704,0.3711340206185567,2,0.0,111.04000091552734,2678947311.0,vol_21d(-0.003) | mkt_dispersion(-0.003) | atr_pct(-0.003)
MCK,124,2026-08-21,beta_hedged,0.4949685296557555,0.36597938144329895,2,0.0,858.9000244140625,874451139.0,vol_63d(-0.004) | vol_21d(-0.004) | close_vs_sma200(-0.001)
IEX,125,2026-08-21,beta_hedged,0.49496400806331,0.36082474226804123,2,0.0,234.38999938964844,199505700.0,vol_63d_rank(-0.007) | close_vs_sma200(+0.004) | vol_63d(-0.004)
LH,126,2026-08-21,beta_hedged,0.4947540958192338,0.3556701030927835,2,0.0,336.3399963378906,252244787.0,vol_63d_rank(-0.005) | vol_63d(-0.005) | close_vs_sma50(+0.003)
TSLA,127,2026-08-21,beta_hedged,0.49475056101839837,0.35051546391752575,2,0.0,362.8599853515625,11436978752.0,vol_63d(+0.008) | ret_63d_rank(-0.004) | vol_63d_rank(+0.003)
AVGO,128,2026-08-21,beta_hedged,0.494666231191171,0.34536082474226804,2,0.0,368.45001220703125,7768481991.0,mkt_dispersion(-0.009) | vol_63d(+0.008) | ret_10d(+0.004)
VMC,129,2026-08-21,beta_hedged,0.49452381862350453,0.3402061855670103,2,0.0,276.0400085449219,288531886.0,vol_63d(-0.003) | close_vs_sma200(-0.002) | vol_21d(-0.001)
PPG,130,2026-08-21,beta_hedged,0.4944831284548581,0.33505154639175255,2,0.0,113.62999725341797,213820778.0,vol_63d(-0.002) | vol_21d(-0.002) | close_vs_sma200(-0.001)
EMR,131,2026-08-21,beta_hedged,0.49445518504203845,0.32989690721649484,2,0.0,157.25999450683594,478048402.0,vol_63d(-0.004) | ret_21d(-0.001) | close_vs_sma200(-0.001)
CRL,132,2026-08-21,beta_hedged,0.49445195202898456,0.3247422680412371,2,0.0,295.19000244140625,259315287.0,mkt_dispersion(-0.008) | close_vs_sma50(+0.005) | vol_21d(-0.004)
DOV,133,2026-08-21,beta_hedged,0.4942351718284228,0.31958762886597936,2,0.0,201.9199981689453,224061797.0,vol_63d(-0.004) | mkt_dispersion(+0.003) | amihud(-0.002)
ZBRA,134,2026-08-21,beta_hedged,0.4942339429357178,0.31443298969072164,2,0.0,368.510009765625,309691483.0,vol_63d(+0.010) | mkt_dispersion(-0.008) | mkt_breadth(-0.007)
TRMB,135,2026-08-21,beta_hedged,0.49418197284569154,0.30927835051546393,2,0.0,60.25,166382308.0,vol_21d(-0.004) | close_vs_sma50(+0.004) | amihud(-0.003)
TEL,136,2026-08-21,beta_hedged,0.494090457182811,0.30412371134020616,2,0.0,203.52000427246094,457056049.0,vol_63d(-0.004) | vol_21d(-0.004) | close_vs_sma200(-0.002)
BKNG,137,2026-08-21,beta_hedged,0.49402593604262074,0.29896907216494845,2,0.0,209.6199951171875,1218905612.0,close_vs_sma50(+0.004) | vol_63d(-0.004) | vol_21d(-0.003)
CPRT,138,2026-08-21,beta_hedged,0.49396530706513303,0.29381443298969073,2,0.0,33.79999923706055,373048098.0,ret_10d(-0.004) | ret_21d_rank(+0.004) | vol_21d(-0.003)
